Mean Feature,Variance Feature,Standard Deviation Feature,RMS Feature,diabetic_retinopathy
0.388681794,0.227574738,0.380240297,0.399954338,2
0.410921537,0.340923824,0.502949547,0.449833678,2
0.616987118,0.518674185,0.663409957,0.657034057,1
0.522343811,0.482793562,0.633317126,0.573719647,1
0.408202286,0.205281978,0.353394515,0.40958904,1
0.302811578,0.137549633,0.263268631,0.301229687,1
0.36100667,0.205891753,0.352672539,0.370595793,2
0.338354567,0.189814027,0.333508081,0.347476853,2
0.279291232,0.172251856,0.310649181,0.29351989,2
0.518685706,0.286221832,0.446403796,0.522842804,1
0.220843207,0.099311287,0.204798457,0.219672021,2
0.323290211,0.223724937,0.375764597,0.345852558,2
0.452547686,0.404892465,0.564259821,0.499605348,1
0.357340206,0.322742086,0.48463286,0.402667601,2
0.437072516,0.328843581,0.487359705,0.466449996,2
0.37758905,0.21397484,0.363947486,0.386877939,2
0.293508462,0.25931853,0.416661064,0.333531698,2
0.543914415,0.507594301,0.654221751,0.596503934,1
0.249401183,0.158497831,0.291587645,0.264485846,2
0.320856433,0.131533794,0.254517566,0.314263695,1
0.383325045,0.348915922,0.510653056,0.430336897,2
0.323058168,0.168432598,0.306109202,0.328089715,1
0.392747734,0.29696547,0.446072737,0.420735209,2
0.74488393,0.52874739,0.671685671,0.762990478,1
0.398462742,0.23545555,0.38959926,0.41025281,1
0.289985705,0.246081024,0.401499648,0.326486567,2
0.247277079,0.287488699,0.447749212,0.307346327,2
0.43773357,0.354847693,0.516673219,0.474817334,2
0.345876621,0.214345972,0.364344658,0.361151461,2
0.493896337,0.346730663,0.508725201,0.517761314,1
0.489022059,0.31728633,0.468380839,0.50410975,2
0.532522057,0.490061605,0.639473782,0.583444175,2
0.227091373,0.156618481,0.290106923,0.246191311,1
0.221866125,0.086352064,0.170069358,0.212578034,2
0.651352352,0.606982457,0.73364304,0.703232807,1
0.643476854,0.476197381,0.62721778,0.669341502,2
0.417828245,0.276435281,0.435808309,0.437586847,1
0.426241593,0.27608086,0.435421612,0.444312004,1
0.405617464,0.367144125,0.528641923,0.452834729,2
0.330772596,0.145632633,0.274806027,0.327127234,1
0.290149807,0.417631066,0.575918475,0.380505493,2
0.452954066,0.254119905,0.408973588,0.459693586,2
0.416755721,0.222060621,0.373777732,0.421456144,1
0.342714026,0.240115794,0.395015675,0.366492603,1
0.380035456,0.428486615,0.579499021,0.448993019,2
0.449147624,0.201204433,0.348314854,0.442618657,2
0.454373983,0.252974125,0.409737064,0.461037269,1
0.51502025,0.18454484,0.327244207,0.493830476,1
0.383573702,0.372215533,0.533530668,0.437064182,1
0.442380559,0.399491657,0.559145438,0.490210604,2
0.416735932,0.199057485,0.345661607,0.414892412,1
0.268634252,0.259692369,0.417303575,0.314420774,1
0.363949193,0.170104847,0.308319061,0.362414212,2
0.325300938,0.215282654,0.365622171,0.344816618,2
0.337484479,0.214112932,0.364151865,0.354592877,2
0.471534475,0.302198086,0.463372389,0.488168362,1
0.49639789,0.256536532,0.413741042,0.496829713,2
0.299472366,0.16044843,0.29528571,0.306220963,2
0.415846837,0.326167112,0.488119508,0.449701971,1
0.522300698,0.484978144,0.635177877,0.574203681,1
0.426400587,0.193147205,0.338228204,0.421300307,2
0.33821337,0.210787011,0.360154717,0.353844044,1
0.471066244,0.398529092,0.558343599,0.512596632,2
0.591432905,0.306108667,0.467466502,0.588227726,1
0.391524543,0.22149014,0.37309528,0.400530841,1
0.106800624,0.089869319,0.189370166,0.123352721,1
0.259484513,0.185466971,0.326523116,0.282363137,2
0.612883978,0.312722186,0.474339262,0.607720976,2
0.459082077,0.427430909,0.584812375,0.510497933,1
0.334330429,0.275550628,0.434827121,0.37061395,2
0.457281553,0.345436354,0.507444317,0.48793908,1
0.575156038,0.298877901,0.452857273,0.571669198,2
0.277534356,0.189101193,0.333086921,0.297935578,1
0.399834956,0.313825617,0.475478941,0.433558405,2
0.342353903,0.184240904,0.326852432,0.348955227,1
0.339536504,0.1959757,0.341796903,0.350312367,1
0.38899658,0.364787777,0.526380572,0.439210229,1
0.434128787,0.285303735,0.444480486,0.453167764,2
0.624892599,0.190090617,0.334348235,0.58962406,1
0.397329507,0.279932235,0.439540889,0.422008339,2
0.42233669,0.406502007,0.565686427,0.477155931,2
0.416124804,0.342434234,0.50345244,0.454082737,2
0.342788063,0.154597907,0.287324152,0.339992639,1
0.376820327,0.173396513,0.310843539,0.374156894,2
0.527494277,0.485999854,0.636046825,0.578531548,1
0.438238499,0.435147754,0.591730542,0.496395598,2
0.394919491,0.26799289,0.42509964,0.416331292,2
0.365075545,0.341380773,0.503417088,0.414027524,1
0.674250098,0.367455727,0.528956142,0.671258507,2
0.328101545,0.169328951,0.305847427,0.332203313,2
0.675130891,0.517935403,0.66280012,0.703789693,1
0.43940132,0.279594678,0.439246123,0.455972505,1
0.593242186,0.322646522,0.484531109,0.593592055,2
0.393847664,0.2655019,0.413691103,0.412697376,2
0.423813172,0.398960756,0.558753061,0.475590167,2
0.407487924,0.232876577,0.386582659,0.416904352,1
0.401823802,0.248298641,0.404421247,0.416672662,1
0.404361868,0.243091945,0.39845182,0.417257843,1
0.195601159,0.132713291,0.256244785,0.212024109,1
0.395888669,0.308462303,0.469839113,0.428898207,2
0.475671203,0.163757338,0.299830141,0.454742431,1
0.454220707,0.30683121,0.468220475,0.47531434,1
0.312819383,0.213928318,0.363321218,0.334218477,2
0.435636404,0.306033868,0.467341029,0.460101361,2
0.239249715,0.382535263,0.542933085,0.332299921,2
0.25750249,0.138316765,0.264330431,0.264210244,2
0.441209867,0.208007477,0.355849014,0.437729116,2
0.349426367,0.189069278,0.333046192,0.356262485,1
0.48419965,0.403325393,0.562811704,0.524218204,2
0.398550027,0.266603234,0.425001251,0.419228588,1
0.387492514,0.176150225,0.315905971,0.383749503,2
0.38343102,0.183773614,0.326249594,0.382736786,1
0.311743947,0.140407843,0.267376578,0.3095955,1
0.083597714,0.091452197,0.192012579,0.105881639,1
0.508587323,0.317889408,0.47966527,0.522467771,2
0.664865899,0.551944975,0.690473059,0.702571082,1
0.405552306,0.222029446,0.373729952,0.412793658,2
0.451362544,0.393256608,0.553439182,0.495686728,2
0.572577348,0.549819295,0.688766801,0.628662002,1
0.526379907,0.48577299,0.635853953,0.577600755,1
0.478351547,0.429309891,0.568273034,0.522152258,2
0.417645634,0.35990725,0.521344801,0.460282741,2
0.43184182,0.315289663,0.47656321,0.459446687,2
0.420849269,0.243960632,0.392105816,0.429229386,2
0.468518738,0.341173189,0.50314411,0.495956957,2
0.590206438,0.31622744,0.47795636,0.589564445,2
0.390990556,0.377974948,0.53903137,0.444400601,1
0.595582882,0.308779834,0.470250042,0.592321756,1
0.24518505,0.140282743,0.267197435,0.254843155,1
0.281815004,0.189687927,0.333835205,0.301564164,1
0.547905134,0.366073937,0.527623234,0.566416973,1
0.323824176,0.165920999,0.302022299,0.32776925,2
0.492470534,0.24991077,0.405986035,0.491797099,2
0.308930734,0.276493716,0.435872045,0.351007277,1
0.466135544,0.314376518,0.476048562,0.4869601,1
0.490391937,0.338825058,0.5006096,0.512930392,2
0.374946396,0.32997843,0.4909516,0.418348558,2
0.559947234,0.262762541,0.420733858,0.551499677,1
0.577168312,0.337903233,0.499930877,0.583812543,2
0.700271881,0.420247814,0.578316164,0.704132412,1
0.521467398,0.377584036,0.538659199,0.547717446,1
0.55148018,0.506661435,0.653443988,0.602250939,1
0.472462781,0.25230972,0.408984197,0.475809354,1
0.520226657,0.211292853,0.360772267,0.505148272,1
0.433503415,0.372564678,0.533863749,0.476175103,2
0.261352781,0.149855794,0.278738348,0.27096132,2
0.671403238,0.55269187,0.691071864,0.70799259,1
0.437022789,0.233309506,0.386545878,0.441819146,2
0.285023472,0.263089811,0.421098513,0.328189285,2
0.304156634,0.385650993,0.546303491,0.381267483,2
0.381087449,0.226579015,0.379157677,0.393481519,1
0.204555553,0.187363012,0.3308647,0.239746388,1
0.456186232,0.30170555,0.462532977,0.475677681,2
0.343214828,0.178086454,0.318863393,0.347738377,1
0.409712167,0.228451235,0.381116995,0.417632088,2
0.295717182,0.192905103,0.337921852,0.313804322,1
0.51715317,0.497115459,0.645446479,0.573104126,2
0.55904341,0.224180279,0.376295637,0.541426682,2
0.341658172,0.262544072,0.420490326,0.37246097,1
0.463881327,0.278455304,0.438008264,0.47566628,1
0.254909441,0.230148422,0.383304337,0.293948103,2
0.383143657,0.199512777,0.346230514,0.387178753,1
0.574983105,0.401151754,0.560799597,0.596744731,1
0.641636742,0.197272173,0.338903283,0.605043486,2
0.216745566,0.101506436,0.208154175,0.217241041,2
0.397944178,0.439841314,0.595863444,0.466649108,2
0.442950881,0.246929023,0.402850811,0.450002182,2
0.602495028,0.386384132,0.546996414,0.615877938,1
0.379535577,0.220496743,0.371905179,0.390422278,1
0.164064153,0.290579956,0.450989433,0.247558162,2
0.499343761,0.305515333,0.465959253,0.511581907,2
0.627740973,0.53860615,0.679715483,0.669954815,1
0.048524533,0.093275069,0.195037086,0.079839408,1
0.461847692,0.177166519,0.317659925,0.446653629,1
0.402737139,0.173872678,0.313330578,0.395914299,1
0.35651384,0.175212008,0.314637799,0.357945598,2
0.364259668,0.259582571,0.417180581,0.389601171,1
0.335792018,0.195917126,0.341583799,0.347872445,2
0.438635172,0.238109099,0.392688789,0.444000982,1
0.593069444,0.557246948,0.694715758,0.646453243,1
0.493496992,0.265089098,0.423322025,0.496584966,1
0.328021791,0.204512232,0.352443426,0.3436259,1
0.356276896,0.225409724,0.377769706,0.372958532,1
0.54094882,0.322638601,0.482965372,0.549865229,2
0.289790889,0.144212919,0.272797285,0.292714783,1
0.27400893,0.173860679,0.313314748,0.289938629,1
0.466910628,0.209647506,0.354327658,0.458795749,2
0.342444966,0.2933864,0.454062466,0.38234641,1
0.319340435,0.201668311,0.348899925,0.336193253,2
0.438849271,0.246799186,0.402531244,0.446597931,2
0.508330006,0.330357542,0.492289217,0.525363586,2
0.549323443,0.27540871,0.43468767,0.545672069,1
0.349137065,0.176909759,0.317298136,0.352247562,2
0.43461752,0.252899181,0.409652184,0.444767056,1
0.526871758,0.317153569,0.478909127,0.537298147,1
0.448481457,0.410912041,0.569798154,0.497967893,1
0.219665233,0.180814265,0.321858726,0.248978956,2
0.231718972,0.343664998,0.505490416,0.316181097,2
0.449756741,0.249790391,0.406121831,0.456369019,1
0.281498137,0.149887851,0.280250778,0.287719014,2
0.551299679,0.338646934,0.500690508,0.562629887,1
0.237564312,0.136834682,0.262236126,0.247402394,1
0.271961936,0.167151485,0.30333667,0.285786024,2
0.369403981,0.214203807,0.364314401,0.380270443,1
0.410268566,0.432473651,0.589341011,0.473997202,2
0.374358729,0.227820532,0.380628147,0.388363765,1
0.450172467,0.274128037,0.433287146,0.463285118,1
0.389723154,0.230754537,0.384090116,0.401752518,1
0.382687889,0.231813314,0.381458893,0.395518384,2
0.43949374,0.291130262,0.451659485,0.459172491,1
0.511721193,0.239227631,0.3939868,0.505129644,1
0.366512029,0.317028495,0.478692458,0.408140967,2
0.432593271,0.254118796,0.406607798,0.444090096,2
0.247153104,0.102533549,0.210105539,0.242721171,1
0.392786334,0.234332267,0.388287061,0.405291758,1
0.455815358,0.267439659,0.42592714,0.466113152,1
0.372192823,0.281282499,0.441075883,0.402297367,2
0.153044656,0.105832915,0.215362634,0.167145354,1
0.521172975,0.447418265,0.602600847,0.564365538,2
0.554510905,0.274068339,0.433221794,0.549686741,1
0.697669097,0.41263435,0.571376074,0.700378775,1
0.431929339,0.241500152,0.396551736,0.439400412,2
0.379312285,0.372920267,0.528086514,0.432527519,2
0.656290294,0.515022976,0.660392131,0.687902493,1
0.397081088,0.233690249,0.387535894,0.40861515,1
0.362186896,0.185477995,0.328445447,0.365662555,1
0.434153818,0.227557497,0.380308936,0.437392811,2
0.399024132,0.362284429,0.522918531,0.446245746,2
0.641873727,0.47677368,0.627904096,0.668127909,2
0.257611948,0.214397688,0.364188929,0.290938239,2
0.32640415,0.175667363,0.315693428,0.333157951,1
0.358742553,0.28294413,0.442872619,0.392333838,2
0.356600606,0.252816433,0.409558452,0.381454255,1
0.479289617,0.400851002,0.560520771,0.519693481,1
0.211342511,0.142922824,0.265193285,0.227065774,2
0.484098722,0.251850482,0.408460277,0.485377896,2
0.342906431,0.265261739,0.423513695,0.374272353,1
0.745628187,0.439012027,0.595183505,0.745780268,1
0.529583596,0.317603077,0.479371129,0.539641233,1
0.513114552,0.410249587,0.569190448,0.548965236,2
0.428761994,0.399832174,0.559575524,0.479660751,1
0.222890137,0.100588106,0.206950262,0.221872134,2
0.622137963,0.699242328,0.80212217,0.69959017,1
0.535437433,0.213092099,0.362541448,0.519458033,2
0.485621201,0.351950108,0.513844454,0.512397996,2
0.36684347,0.161185463,0.296346404,0.362093779,1
0.370839407,0.161976012,0.297408377,0.365672416,2
0.336454135,0.317760026,0.479532373,0.384937804,1
0.533901164,0.528966841,0.671865154,0.593610454,1
0.24979067,0.277526163,0.434515747,0.306713065,2
0.285971835,0.14122412,0.262645213,0.287150421,2
0.359346379,0.26207305,0.419964976,0.386407425,1
0.577356565,0.39283719,0.553052774,0.596762299,2
0.552184722,0.365180616,0.52637675,0.569639042,2
0.487394588,0.385397802,0.546066195,0.522262928,1
0.327734852,0.192250529,0.337092597,0.339521145,1
0.495443834,0.298266439,0.458890053,0.50664878,2
0.714394893,0.492032854,0.641160928,0.730569678,1
0.551866087,0.45202549,0.606691185,0.58990388,1
0.671418978,0.426420239,0.583901333,0.681500004,1
0.460722604,0.267325244,0.425511276,0.470053737,2
0.73212033,0.408332541,0.567429353,0.728283538,1
0.638383651,0.482421909,0.632684238,0.666525938,2
0.827331038,0.570179883,0.704987508,0.83893714,1
0.481807024,0.414470772,0.572864168,0.525119588,2
0.394366664,0.195300693,0.339930593,0.394989584,2
0.288333913,0.184714788,0.327460076,0.305177384,2
0.345417217,0.152492862,0.284410227,0.341516526,1
0.298053491,0.280747111,0.438322035,0.343290818,2
0.56691927,0.374081066,0.535316508,0.583853961,1
0.327379923,0.19648932,0.341744212,0.340431062,2
0.46000238,0.301336416,0.462467207,0.478553023,1
0.221098845,0.167422233,0.304758038,0.245377466,1
0.353027976,0.436665597,0.58657233,0.43018519,2
0.393455759,0.170104568,0.308338216,0.387031126,1
0.457723964,0.407794067,0.566909942,0.504450213,2
0.315809583,0.403461811,0.556730592,0.393732089,2
0.249794986,0.127415884,0.248442436,0.253966508,2
0.676438543,0.633223404,0.753585851,0.728557815,1
0.317136958,0.16776985,0.305065084,0.322976126,2
0.404488892,0.272420443,0.430074273,0.425426625,2
0.466193675,0.460612541,0.613926421,0.524438071,2
0.514311476,0.475334415,0.626934633,0.565625843,1
0.575152806,0.325945482,0.486344196,0.578984172,2
0.547517912,0.59786063,0.726617222,0.619954299,1
0.573471352,0.523300664,0.667120627,0.623385617,2
0.448344042,0.381191798,0.541944926,0.490129388,2
0.254960903,0.166782054,0.294915364,0.269869575,2
0.493398674,0.382296803,0.543080863,0.526311183,2
0.451881134,0.432866274,0.589693803,0.506262799,2
0.190411534,0.327293114,0.489184646,0.279294309,2
0.259570199,0.16957327,0.307630837,0.276838137,2
0.317315512,0.183559283,0.325972887,0.328259109,1
0.460897089,0.383004484,0.543802045,0.500564311,2
0.539779364,0.578957297,0.711897689,0.609686129,1
0.301821359,0.159773194,0.294424288,0.307822142,1
0.361932911,0.304386135,0.46566593,0.400894042,1
0.165578954,0.28765462,0.447602843,0.24748693,2
0.282734626,0.152662577,0.284645178,0.290004799,2
0.530626232,0.362013735,0.523693736,0.55135538,1
0.338603145,0.285370976,0.445488826,0.376931022,1
0.381406007,0.382014188,0.54286423,0.438155214,2
0.382935044,0.222333363,0.37410375,0.39374299,1
0.484663196,0.468426765,0.620983325,0.540730904,1
0.417661599,0.226420823,0.378970073,0.423437707,1
0.591915176,0.274676419,0.433887189,0.581265657,1
0.374567045,0.298940512,0.459943998,0.409291079,2
0.49746679,0.431207878,0.588208264,0.541646641,2
0.627446527,0.366989806,0.528311616,0.632326695,2
0.4431665,0.460448065,0.613924718,0.506528753,2
0.650757027,0.36727934,0.528786119,0.651591325,1
0.326063488,0.259488976,0.414150713,0.358525201,2
0.343648999,0.209340473,0.358333312,0.357793875,2
0.427417099,0.246448623,0.400832073,0.437622041,2
0.396225764,0.317617587,0.479386037,0.431753021,1
0.576551494,0.284009727,0.444022352,0.570591577,2
0.372679751,0.212311355,0.359894851,0.382143062,2
0.467564941,0.380172078,0.541076195,0.505183065,2
0.486751079,0.38906455,0.549442054,0.522649861,2
0.533266445,0.376244984,0.536881648,0.556886822,2
0.303669813,0.189997267,0.334229345,0.319268637,1
0.404374289,0.300822743,0.461927065,0.433548188,1
0.22416407,0.099497321,0.204189726,0.222280521,2
0.446489308,0.372254346,0.533552467,0.486355739,2
0.476449165,0.38468619,0.544895264,0.513424,2
0.438783469,0.359856608,0.521575865,0.476984745,2
0.179571231,0.113179869,0.226869783,0.191452632,1
0.514826586,0.3157245,0.477438447,0.527042699,1
0.773552092,0.776709007,0.856414372,0.833534296,1
0.501909242,0.302013831,0.463178923,0.512983476,1
0.302727687,0.306570165,0.467607067,0.355455702,2
0.427905175,0.235839852,0.390047597,0.434523775,1
0.462621386,0.22789945,0.380721507,0.461109076,1
0.453514618,0.20629102,0.354639087,0.44762677,1
0.707314988,0.441892487,0.597743798,0.714465582,1
0.385011595,0.261561156,0.419393587,0.406857202,1
0.425266686,0.399544901,0.559303865,0.476864868,2
0.581219757,0.283355942,0.4433171,0.574316186,2
0.517240517,0.240721207,0.395716095,0.510141647,1
0.276893522,0.141194851,0.268502213,0.281074073,1
0.207726782,0.165744843,0.302507836,0.2342001,1
0.31976656,0.195577625,0.34129592,0.334103541,1
0.520556289,0.239321255,0.391719078,0.512054143,2
0.443439033,0.196732227,0.341122134,0.436212059,2
0.398800104,0.242603149,0.397888687,0.412580463,1
0.442982401,0.246421541,0.386066234,0.44605429,2
0.536997456,0.47570047,0.62724891,0.583610703,1
0.501052194,0.368286256,0.529756223,0.528945063,1
0.524365553,0.212581971,0.362343346,0.508984059,1
0.646878017,0.356272232,0.517983196,0.646055108,2
0.352374725,0.223384478,0.375358652,0.369184116,1
0.411089377,0.302213599,0.463388675,0.439309445,1
0.28683258,0.240325224,0.39357648,0.322758122,2
0.348652203,0.177371328,0.313237405,0.351734979,2
0.39021567,0.451745311,0.602243078,0.463048312,2
0.487979827,0.389239368,0.549671487,0.523698083,2
0.460644872,0.234006357,0.387905851,0.46111181,1
0.493475211,0.469397698,0.621818111,0.547852593,2
0.364963474,0.186603271,0.329368831,0.368515933,2
0.195098312,0.314650859,0.476255588,0.278730653,2
0.452759197,0.260320994,0.418007323,0.461688668,1
0.363814918,0.212941318,0.362780598,0.375326587,1
0.327062965,0.163962724,0.297279996,0.32937702,2
0.595656203,0.361885853,0.523569656,0.604651016,1
0.626656199,0.507696048,0.654306541,0.662415267,1
0.447950043,0.370147917,0.531546738,0.486959111,1
0.441244114,0.267893397,0.426428896,0.454296777,1
0.525567223,0.507228995,0.65391726,0.582018199,1
0.460356205,0.40983154,0.568803187,0.507016046,2
0.242013378,0.170324003,0.308573822,0.263029478,2
0.555398689,0.406977864,0.566182645,0.582202224,1
