,Contrast Feature,Dissimilarity Feature,Homogeneity Feature,Energy Feature,Correlation Feature,ASM Feature,diabetic_retinopathy
5503,0.046357687,0.09226523,0.453462584,0.179616291,0.956882224,0.067135581,2
27100,0.072422116,0.149496362,0.249347053,0.049569341,0.88714489,0.013561938,2
18436,0.183874476,0.259248261,0.288101389,0.210379143,0.784220204,0.083464442,1
15795,0.092594704,0.214285921,0.17371415,0.041744336,0.783783423,0.011170987,2
25606,0.117563533,0.240573495,0.19079344,0.024295264,0.67973462,0.0061748,1
17065,0.06718713,0.184379633,0.206620487,0.058094975,0.744349446,0.016869216,2
3144,0.057830741,0.145733062,0.269140961,0.187791875,0.950284714,0.071249546,1
23463,0.065919154,0.166944893,0.219587489,0.037328551,0.827768057,0.009858931,1
29713,0.059328705,0.149174537,0.240574522,0.153970142,0.944804736,0.055215994,2
13165,0.09470816,0.211720633,0.174818497,0.055937103,0.767860687,0.015708641,2
10979,0.070436313,0.17162393,0.298110395,0.135077308,0.876298104,0.045920899,2
4540,0.104454473,0.224321517,0.210615771,0.029860451,0.696644527,0.007723581,1
25453,0.086554183,0.198687749,0.249585976,0.079163721,0.732948852,0.023617801,2
29697,0.040906198,0.115119103,0.336659132,0.121308027,0.955342638,0.039855806,1
5293,0.124898806,0.219191192,0.263307083,0.140797576,0.782640298,0.048371757,2
22388,0.065311226,0.156585357,0.223934655,0.051967029,0.888178763,0.014370987,2
29489,0.045898039,0.103447223,0.423980356,0.084899189,0.962933607,0.025529791,1
3027,0.061385165,0.131645911,0.257790029,0.046576524,0.911671273,0.012681592,2
15537,0.136643221,0.257616104,0.168316699,0.061865116,0.719188496,0.017709959,2
11741,0.059070487,0.155693265,0.266654107,0.041244497,0.789672002,0.011522462,2
9079,0.120856174,0.218119814,0.210860973,0.1028002,0.834342275,0.032851599,2
24053,0.072569665,0.201049146,0.189215603,0.036458983,0.802757566,0.009607258,1
28890,0.07067988,0.127757316,0.378227151,0.054267805,0.90663016,0.015042711,1
13144,0.137290792,0.243450227,0.353805683,0.349199267,0.751177618,0.175585555,2
21038,0.2105558,0.304080253,0.317961764,0.282191063,0.711119347,0.12779423,2
1125,0.132019607,0.256177738,0.175996261,0.116931395,0.824282793,0.038031424,2
8444,0.097797201,0.170997388,0.368411018,0.154499552,0.90183136,0.0546925,2
18834,0.319506698,0.386658329,0.283678332,0.259825082,0.534373237,0.112920767,1
25082,0.121956694,0.244778001,0.219953106,0.102394012,0.651432027,0.03217428,1
4929,0.091427961,0.190583445,0.239388633,0.038843047,0.796351969,0.010308658,1
597,0.041869428,0.131689555,0.288606762,0.056068864,0.866776347,0.022311648,2
28386,0.1532447,0.282961739,0.314253254,0.302799779,0.651773267,0.14881887,2
25314,0.14910614,0.261063874,0.393496757,0.397723204,0.68587614,0.215085761,2
987,0.060760725,0.17951516,0.211119196,0.030822022,0.822082964,0.007986974,2
16172,0.206107781,0.254018902,0.430919958,0.404100537,0.718649265,0.220574486,2
27308,0.085098809,0.167300517,0.337437925,0.171942301,0.844059672,0.063161543,2
30337,0.120490642,0.232470024,0.202037826,0.157414553,0.857230378,0.056069458,1
5877,0.043147912,0.108911898,0.325465398,0.146275227,0.949000139,0.050857295,2
19884,0.214426125,0.318591039,0.179264929,0.107340448,0.618007327,0.037063582,2
19750,0.224570371,0.343992016,0.166596607,0.064649295,0.543147384,0.018446408,1
24405,0.061745753,0.148928132,0.287741745,0.187633688,0.899370363,0.071189719,2
3727,0.135483559,0.239663212,0.22695042,0.190779968,0.788518501,0.0728265,1
27373,0.122057017,0.2592337,0.193003358,0.055413907,0.636440646,0.015416795,1
8969,0.185034648,0.277500099,0.475218617,0.493762364,0.614790298,0.30280478,1
24032,0.099508889,0.203631794,0.239605309,0.187095131,0.802718696,0.070891716,2
6164,0.069464252,0.14518452,0.358234768,0.169481747,0.937860999,0.061936606,2
12856,0.085394459,0.173426093,0.293280921,0.15736116,0.898519435,0.056055981,2
10684,0.194245063,0.342003992,0.119758078,0.040942183,0.445923606,0.010934566,1
23097,0.089299325,0.176450029,0.307335488,0.185590038,0.886685878,0.070307852,2
30328,0.266664686,0.314380903,0.427315429,0.413504182,0.539158938,0.228240569,1
13428,0.073428241,0.165575594,0.249757232,0.146411015,0.89608379,0.050918002,2
24615,0.175720864,0.314707652,0.141746362,0.02391605,0.449747593,0.006074447,1
5149,0.138685252,0.269225457,0.205289952,0.086881454,0.56706976,0.026267577,1
25047,0.062597061,0.167224821,0.24531006,0.027765785,0.750121704,0.007128482,1
7573,0.075243423,0.163462738,0.26769905,0.151288746,0.904315536,0.053186475,2
10502,0.173690805,0.260161719,0.24900143,0.180605799,0.743961061,0.067543895,1
9951,0.113591184,0.228068854,0.225155292,0.158690289,0.738641055,0.059178925,2
10164,0.076882636,0.176142594,0.275727095,0.144045986,0.904322532,0.049834255,1
28508,0.046297453,0.108739142,0.463681045,0.152742695,0.967838286,0.053857163,1
20582,0.066823109,0.156838372,0.234432633,0.163365533,0.909642709,0.058932298,1
25521,0.089681121,0.180313179,0.305784734,0.160259235,0.889688217,0.057436631,2
1975,0.18594003,0.334630598,0.107650153,0.059696543,0.483207106,0.016804549,1
16082,0.090244425,0.206344488,0.290593899,0.072417932,0.782221123,0.021088,1
1519,0.137255279,0.25414593,0.200739978,0.043613062,0.541230152,0.011734969,1
22791,0.046346828,0.102862003,0.389722296,0.12223314,0.968625051,0.040424116,2
19482,0.252465812,0.363389036,0.198681662,0.203950383,0.569735087,0.079924898,1
8782,0.055708991,0.130490952,0.371235543,0.125976801,0.937461092,0.041882361,2
5309,0.060866741,0.125024835,0.302250003,0.053703926,0.920521936,0.014859354,1
4457,0.1396413,0.233648151,0.248223047,0.100927073,0.825577982,0.031635371,2
1053,0.12514602,0.224204392,0.23285585,0.039274426,0.812902737,0.010434864,1
29773,0.126182257,0.146031758,0.499101761,0.30910993,0.892970139,0.145947754,1
1551,0.0968798,0.21650337,0.225594009,0.057059389,0.73090583,0.015943206,1
26081,0.26008045,0.407683255,0.256502348,0.292334024,0.488076071,0.134301198,2
19128,0.07461696,0.156415698,0.442077308,0.314856514,0.733169245,0.150055313,1
12843,0.072415884,0.15748678,0.268595807,0.116375429,0.903567317,0.039799439,2
2291,0.161028614,0.287086752,0.171942135,0.049985478,0.603820342,0.013698065,1
19714,0.057927004,0.157627372,0.273082304,0.146830431,0.909009166,0.051110393,2
22354,0.110435919,0.238142698,0.187113062,0.060006075,0.667293935,0.016905446,2
7757,0.145274619,0.260964691,0.169728458,0.047467365,0.602808529,0.012915139,1
27662,0.109091411,0.190334938,0.295946959,0.196354974,0.877428852,0.075792129,1
13343,0.119180224,0.200558147,0.287283195,0.21290783,0.864084623,0.084871157,1
12513,0.056085152,0.169490989,0.227913035,0.053730825,0.839869045,0.01487068,1
10592,0.120422681,0.203278591,0.423334101,0.415609165,0.783856515,0.230052673,1
2414,0.053203464,0.159657784,0.233515299,0.021885188,0.825383228,0.005530602,2
29916,0.074345879,0.184756559,0.21016228,0.022199297,0.773319563,0.005603132,1
24672,0.098910201,0.215179237,0.254875446,0.154216589,0.877564339,0.054551203,1
13679,0.158306309,0.25698647,0.356057652,0.33816318,0.641179609,0.167198697,1
20404,0.10217774,0.218574878,0.174912279,0.03041061,0.671688978,0.00787718,1
25103,0.26230248,0.175668375,0.888685593,0.906538832,0.443855691,0.841812306,1
4972,0.096015409,0.219922703,0.174312262,0.032127329,0.814129413,0.008353441,1
20352,0.257460393,0.310786881,0.393490302,0.392079951,0.652911168,0.209989807,1
18960,0.05633684,0.136381841,0.324184456,0.144112213,0.91300428,0.049868809,1
13753,0.16347826,0.29636289,0.169268499,0.062222616,0.600745123,0.017638689,1
2699,0.123437298,0.204059476,0.397586965,0.34853252,0.782700811,0.180268978,2
22218,0.0641046,0.176588904,0.281640047,0.066519432,0.658186648,0.019072803,1
11755,0.045014705,0.136480443,0.205903865,0.06248624,0.91380344,0.017772364,2
13222,0.083414405,0.17142973,0.25099749,0.106372281,0.900087899,0.03405972,2
4578,0.20418332,0.285975804,0.31843143,0.271171341,0.653579669,0.120544277,2
190,0.128211953,0.244029654,0.322716331,0.297787839,0.715701481,0.1497085,2
10236,0.231882594,0.326072512,0.251381752,0.226198646,0.682690285,0.092481301,1
7318,0.085742471,0.172026738,0.332414474,0.155953944,0.87204968,0.055442742,2
10179,0.151362824,0.265771638,0.326617389,0.229733055,0.574195406,0.099956215,2
18893,0.034319527,0.105592403,0.33072795,0.14713748,0.961227406,0.051339707,2
2269,0.047328035,0.121745025,0.305585841,0.145720389,0.942490223,0.050600135,2
12194,0.373105305,0.430661631,0.286753602,0.261668519,0.422036644,0.114101999,1
14354,0.055769987,0.142778071,0.360896615,0.024959489,0.827949022,0.006540752,2
20898,0.078219474,0.188419209,0.220058719,0.04619792,0.782478066,0.012523938,1
6325,0.091076394,0.203109749,0.197626944,0.052213623,0.804621988,0.014392527,1
26719,0.012485464,0.080209423,0.437154881,0.052398968,0.882490828,0.014458082,1
20609,0.154542134,0.244568892,0.231995935,0.163167147,0.776348321,0.059751317,2
6533,0.178450991,0.271289449,0.399156281,0.386104583,0.647458326,0.205280404,2
19028,0.085936568,0.172352196,0.30216622,0.186603371,0.903548799,0.070629594,1
16370,0.074458496,0.151873462,0.303045426,0.209607218,0.941163584,0.083022123,1
25062,0.062189664,0.141651246,0.311036918,0.097466376,0.89287737,0.030475549,2
639,0.067243483,0.182837333,0.189951916,0.010964146,0.810994911,0.002668238,2
4588,0.073862582,0.172195739,0.276216158,0.152543246,0.882443393,0.053767737,2
27180,0.050694823,0.138849933,0.270759132,0.126459791,0.951181936,0.042113372,2
23062,0.239767759,0.374400277,0.140257212,0.076283691,0.434067463,0.022453551,1
16945,0.128118557,0.261297831,0.226380937,0.072687617,0.526741029,0.022765756,2
8022,0.160567622,0.265509985,0.251891776,0.213512226,0.769686018,0.085215279,1
28776,0.037353702,0.120618981,0.206311456,0.047919274,0.927304313,0.013047077,1
30356,0.072832831,0.184671561,0.246778514,0.060602638,0.796893858,0.020193395,2
25991,0.216193911,0.367565661,0.337008611,0.387164049,0.531354517,0.205987864,2
9548,0.154223317,0.276384391,0.247091726,0.163896439,0.647844123,0.059208484,1
576,0.056946398,0.128373419,0.359064255,0.16107023,0.952255879,0.057895513,2
18476,0.182725135,0.26651137,0.266647657,0.245210906,0.794537443,0.103808477,1
10928,0.138857588,0.248167805,0.230593476,0.180654201,0.798924864,0.067561326,1
25550,0.026374096,0.080614036,0.400889435,0.13150061,0.991222709,0.044228625,2
5120,0.08921966,0.212656575,0.218603024,0.162196386,0.872034414,0.058363268,1
14777,0.06498147,0.106676837,0.407980169,0.076350175,0.838415438,0.022461799,1
14687,0.137637841,0.227142761,0.281816682,0.177503371,0.82304137,0.066206411,2
14239,0.077774428,0.138068495,0.43127004,0.27811687,0.898797988,0.142638988,2
12978,0.204988219,0.338976998,0.157530578,0.106665486,0.496824918,0.033871301,1
1056,0.095987529,0.17316908,0.275596583,0.186098993,0.888485044,0.070386362,2
15279,0.299823724,0.33650748,0.297344238,0.242726076,0.63797363,0.10231088,1
27076,0.06045722,0.177514106,0.183390178,0.030044395,0.82307687,0.007774233,2
26923,0.087212625,0.193743319,0.274606362,0.027748686,0.662361185,0.00713053,1
15453,0.03573651,0.124595998,0.317540994,0.035783273,0.78701255,0.009502293,2
4286,0.142836781,0.230181259,0.339582086,0.276201342,0.698763573,0.161314362,2
1224,0.077457712,0.199508284,0.255226793,0.061019122,0.722010676,0.017235991,1
19787,0.304812334,0.410470604,0.129185081,0.086343697,0.36400348,0.026081839,1
19492,0.11545832,0.214241032,0.239952639,0.190690241,0.835741421,0.072775215,1
29259,0.085221136,0.193958115,0.22440801,0.054250519,0.751803673,0.015143361,2
5368,0.109542969,0.224459166,0.252134155,0.112054271,0.662438496,0.040717325,2
15529,0.048707696,0.116495263,0.281805218,0.036281493,0.929799675,0.009552961,1
24486,0.041519965,0.107781398,0.356516903,0.112272502,0.950114057,0.036111177,1
14136,0.146809716,0.273682882,0.171452508,0.040996391,0.621094689,0.010946871,1
5044,0.144431532,0.234931487,0.273083343,0.199385354,0.823908162,0.077422901,2
22061,0.097103014,0.226919518,0.184867597,0.045257724,0.665018125,0.012232485,1
14526,0.095198506,0.173428897,0.275296555,0.185054444,0.887567732,0.069850043,2
25821,0.049690105,0.150735181,0.274770082,0.019027073,0.823847734,0.00475104,1
21024,0.209379768,0.32234064,0.2933495,0.251250855,0.544731114,0.107545069,1
21663,0.089828408,0.20100853,0.190749953,0.027834401,0.767467679,0.007148309,1
6061,0.10245323,0.227167218,0.229014192,0.079802843,0.66840523,0.023822682,2
17920,0.12152932,0.253004876,0.20932384,0.110163938,0.64292463,0.035268685,1
11710,0.204567569,0.309722216,0.34781206,0.337457338,0.608155887,0.166659483,2
22506,0.058208311,0.161186189,0.297180596,0.025982199,0.8288277,0.006637208,1
6975,0.048436685,0.0910916,0.447641961,0.053325342,0.936620142,0.015437575,2
13029,0.112236213,0.246951385,0.163032676,0.016877895,0.694495799,0.00418614,1
29658,0.050324602,0.157027104,0.211867788,0.021480456,0.841077649,0.005402953,1
2669,0.053781827,0.125002327,0.299457922,0.04897632,0.911401657,0.013382833,2
15092,0.067216596,0.166805719,0.216812595,0.064916542,0.816289898,0.018650277,2
29976,0.05442233,0.132530433,0.216308946,0.060538967,0.913461844,0.017070546,2
26109,0.139084518,0.266009862,0.177641927,0.047902444,0.651530497,0.013047563,1
24660,0.117326302,0.20259604,0.15425958,0.056402847,0.772225368,0.015725467,1
9931,0.096188257,0.211161789,0.221594112,0.066509065,0.721138747,0.019934136,2
8168,0.097913214,0.208780698,0.353141482,0.185652668,0.626478272,0.070152967,1
19113,0.122181129,0.196858464,0.385503844,0.325631211,0.767355913,0.174281128,2
4510,0.080383966,0.177649515,0.331077245,0.199111087,0.723321701,0.125875087,2
856,0.193128035,0.275437368,0.304665488,0.247261708,0.659995688,0.105068291,1
20366,0.162011913,0.262363144,0.196359357,0.103319,0.725908998,0.032797664,2
12909,0.148070152,0.269985781,0.221012968,0.134548728,0.609230779,0.067252655,2
18081,0.176364423,0.28163512,0.350075477,0.356053021,0.687986639,0.180926183,2
18363,0.190670063,0.292216727,0.239942386,0.232007755,0.758935136,0.095876403,1
13670,0.231054789,0.320789389,0.276442814,0.244414546,0.592877318,0.103334341,1
3895,0.153388105,0.293571178,0.156056179,0.057003843,0.565434551,0.015931104,1
9754,0.134732775,0.210557628,0.482045469,0.450685965,0.71936534,0.261573658,2
29822,0.060819578,0.129084497,0.324938168,0.046626498,0.900608991,0.012660209,2
7088,0.200852912,0.283798419,0.242870223,0.125824681,0.726611401,0.041790898,2
17506,0.191015918,0.32299616,0.329135085,0.341857147,0.621865516,0.170308792,2
9014,0.059876592,0.155517455,0.247321826,0.045225583,0.832875989,0.012406434,2
3880,0.033441821,0.100495804,0.378265203,0.168771942,0.979361974,0.061587601,2
22979,0.081814992,0.178941672,0.2620249,0.168788674,0.823839121,0.062172396,2
18354,0.184702601,0.278916442,0.269728184,0.247176185,0.778210045,0.105015963,2
16538,0.073185268,0.159247696,0.244643689,0.051985557,0.877974983,0.014317341,1
13086,0.050449894,0.147440247,0.268069166,0.016211034,0.852711663,0.004011352,1
12739,0.059379297,0.143590246,0.295540361,0.073801264,0.842492027,0.021838807,2
6867,0.106840723,0.21329301,0.230628593,0.075567214,0.735173827,0.022949254,2
30266,0.063276238,0.166382033,0.249741981,0.156222022,0.883549988,0.055564012,2
2793,0.160266788,0.283370947,0.141576937,0.06466131,0.665940168,0.018447031,2
3841,0.161532807,0.283995892,0.243533612,0.231198358,0.655942226,0.095839026,2
16551,0.135503144,0.249044335,0.17479662,0.02519452,0.648167694,0.006426507,1
24228,0.072547303,0.163703191,0.300821027,0.195063037,0.880207457,0.075180938,2
13621,0.061459505,0.121696187,0.416659506,0.191379449,0.942085441,0.073282278,2
15576,0.137052883,0.266712672,0.20279011,0.086885914,0.661431377,0.026266519,1
4309,0.109708758,0.192098321,0.322123555,0.193273189,0.878115041,0.07414359,1
16089,0.06116007,0.163492417,0.293337365,0.05296757,0.800242353,0.014633362,1
28682,0.105594899,0.231700757,0.200243861,0.095143725,0.70774493,0.030150166,2
28733,0.125729607,0.245403676,0.165033827,0.034006895,0.663231313,0.008899857,1
23479,0.035296096,0.095190833,0.351796725,0.161510824,0.982132139,0.058032206,2
21211,0.114542083,0.231543665,0.112869537,0.102650402,0.831935666,0.032264074,1
20522,0.065204806,0.167732488,0.265585185,0.044876648,0.806463,0.0121232,1
14284,0.207543307,0.310185279,0.268817571,0.265602163,0.646393235,0.116895634,2
28312,0.075286136,0.166548157,0.259314727,0.145827541,0.887924448,0.050650302,1
13977,0.085886422,0.221771405,0.133577899,0.02212781,0.798607639,0.005582761,1
24238,0.075989931,0.201986335,0.208646076,0.058656155,0.75261836,0.016463301,1
5263,0.005776787,0.070887817,0.396646969,0.06435135,0.888199717,0.018345669,1
12675,0.045706835,0.118931322,0.327536319,0.051550942,0.889776556,0.014652551,2
27859,0.272568576,0.368321252,0.397229285,0.42442893,0.474377591,0.237810797,1
7660,0.103855308,0.180957869,0.351081721,0.117173455,0.902482154,0.038127436,1
2451,0.05285318,0.133910969,0.263499742,0.160433047,0.946361642,0.057609564,2
10272,0.12483105,0.148349778,0.657058389,0.660896496,0.788145705,0.489679814,1
22281,0.042247315,0.141663503,0.259894922,0.03098634,0.872044382,0.008304579,2
13901,0.037867783,0.145926381,0.249439423,0.037090501,0.806648439,0.009792254,1
15718,0.072290154,0.156561204,0.242440848,0.081187764,0.912915533,0.024564884,2
12338,0.255172384,0.392935858,0.170170685,0.100957178,0.38872108,0.031622925,1
4300,0.1191982,0.231293551,0.215947523,0.087076883,0.701911039,0.026607748,2
9156,0.057976216,0.168258115,0.255298053,0.027851612,0.752242834,0.007242112,2
6720,0.022306177,0.090572616,0.311173884,0.024821453,0.94244222,0.00632253,1
16312,0.049401517,0.143812168,0.262956863,0.061004392,0.845523028,0.019534519,2
7414,0.099259158,0.20842186,0.22503705,0.039906754,0.712418995,0.010627369,1
12345,0.190361463,0.293595103,0.351778176,0.336191628,0.600156217,0.166500058,2
9180,0.11799041,0.217674001,0.254213177,0.19250233,0.764345134,0.073792608,2
20324,0.097822074,0.20412677,0.27441625,0.175993681,0.778636528,0.065195769,1
4639,0.071842509,0.171221238,0.27682479,0.04965899,0.825157749,0.013590911,1
11592,0.119556577,0.229196532,0.162088323,0.109452359,0.820748699,0.034977086,1
19008,0.0914028,0.202722833,0.220302731,0.084923871,0.793856033,0.025587062,2
13552,0.177602586,0.299112215,0.169811098,0.095937073,0.61500902,0.029670009,1
22077,0.059397234,0.154607726,0.281795738,0.03020944,0.796451302,0.007819027,1
1203,0.083427278,0.142418567,0.355697849,0.056915565,0.911111951,0.015894641,1
27718,0.238433101,0.310356357,0.235854258,0.183991438,0.646203305,0.069289981,1
