,'Contrast Feature','Dissimilarity Feature','Homogeneity Feature','Energy Feature','Correlation Feature','ASM Feature','Mean Feature','Variance Feature','Standard Deviation Feature','RMS Feature',diagnostic
290,0.05362,0.134975,0.824769,0.302158,0.933252,0.155057,0.029221,0.00082,0.027675,0.35461,3
417,0.089443,0.196531,0.752979,0.246764,0.972587,0.117032,0.052411,0.001993,0.043683,0.466894,3
700,0.064708,0.170884,0.776154,0.365537,0.863454,0.203909,0.00996,0.000165,0.011875,0.237752,1
1514,0.113896,0.288851,0.625001,0.29823,0.847944,0.153833,0.005588,3.4e-05,0.004884,0.098516,5
135,0.034264,0.096899,0.871261,0.380164,0.925326,0.215813,0.03461,0.001012,0.03084,0.464499,3
591,0.059926,0.130606,0.836103,0.404944,0.847717,0.236962,0.053963,0.003859,0.061178,0.355571,3
717,0.037811,0.096047,0.875147,0.331259,0.970036,0.176738,0.054891,0.003464,0.057911,0.419397,3
986,0.04678,0.116447,0.849417,0.412216,0.892534,0.243243,0.020244,0.000612,0.023768,0.316857,1
1510,0.038338,0.10838,0.856019,0.32417,0.941664,0.171416,0.029935,0.000722,0.025909,0.35454,3
1144,0.043492,0.120059,0.841235,0.333074,0.961941,0.178193,0.042784,0.001916,0.042812,0.380407,1
1679,0.025865,0.072562,0.903728,0.444953,0.949214,0.272661,0.014771,0.000337,0.017386,0.264875,1
234,0.127055,0.286517,0.638219,0.348735,0.771441,0.19046,0.005042,4.5e-05,0.005792,0.115937,1
2050,0.031397,0.088268,0.882865,0.393988,0.922838,0.227483,0.010271,0.00017,0.012088,0.24209,3
1853,0.065721,0.17335,0.772822,0.546217,0.592489,0.373578,0.021376,0.000887,0.028814,0.267386,1
65,0.028209,0.080156,0.893405,0.284312,0.982758,0.142298,0.133324,0.011252,0.105174,0.608856,4
2208,0.040468,0.112878,0.850438,0.388464,0.915659,0.222812,0.069163,0.003972,0.062081,0.42117,3
590,0.120184,0.278769,0.645596,0.131551,0.951617,0.051953,0.024263,0.000251,0.014878,0.305816,3
1606,0.063957,0.177811,0.764569,0.383822,0.811047,0.219318,0.005048,4.5e-05,0.005798,0.116059,4
2246,0.345587,0.552436,0.370853,0.147678,0.667295,0.059963,0.016291,0.000149,0.011256,0.229657,1
1598,0.037611,0.104146,0.862211,0.536216,0.826926,0.362866,0.082514,0.007548,0.08596,0.472051,1
2215,0.077554,0.210074,0.723327,0.462804,0.621804,0.289694,0.014011,0.000324,0.017028,0.25527,3
304,0.217112,0.41539,0.498242,0.114925,0.910572,0.043909,0.002954,7e-06,0.001839,0.037663,2
505,0.130721,0.261617,0.679706,0.285724,0.815305,0.143494,0.028407,0.000728,0.026021,0.369674,5
984,0.052598,0.146432,0.806062,0.304774,0.921181,0.157112,0.090299,0.006497,0.079677,0.520953,4
1672,0.116934,0.229946,0.71942,0.35308,0.746101,0.193855,0.117113,0.01656,0.127806,0.508314,1
1055,0.019786,0.056705,0.924465,0.562506,0.924067,0.390867,0.023013,0.000809,0.027467,0.180916,5
270,0.056303,0.154338,0.796228,0.432539,0.792142,0.261488,0.009635,0.000134,0.010604,0.212653,1
256,0.021571,0.061368,0.918371,0.443635,0.936471,0.271474,0.114516,0.014736,0.120506,0.406648,4
1647,0.016562,0.046659,0.938055,0.342423,0.978677,0.185313,0.121145,0.013363,0.114706,0.463626,1
2178,0.048009,0.119868,0.844842,0.308311,0.947276,0.159545,0.046519,0.002303,0.047036,0.40253,2
2135,0.079088,0.19241,0.752556,0.409791,0.831029,0.241228,0.03473,0.001886,0.042465,0.313176,1
88,0.03828,0.108501,0.855783,0.362995,0.95788,0.201671,0.079696,0.00553,0.073431,0.50952,2
2114,0.053194,0.122234,0.844717,0.534189,0.763249,0.360728,0.014537,0.000424,0.019621,0.226733,2
558,0.071649,0.195875,0.741541,0.294064,0.891093,0.149463,0.010595,0.000124,0.010198,0.205232,2
1939,0.036752,0.104278,0.861367,0.553287,0.83926,0.380928,0.029935,0.00149,0.037644,0.344322,3
61,0.015488,0.043217,0.942735,0.463863,0.952552,0.290383,0.042443,0.002258,0.046564,0.34772,1
811,0.050474,0.137097,0.819341,0.407491,0.883324,0.239147,0.029935,0.000971,0.030189,0.360877,3
782,0.058211,0.148081,0.807592,0.272711,0.948377,0.134323,0.181177,0.02872,0.168632,0.620319,3
1416,0.145095,0.266438,0.680613,0.230283,0.876645,0.106644,0.020244,0.000303,0.016432,0.332796,1
865,0.027773,0.078514,0.895695,0.665746,0.750956,0.5106,0.143522,0.04152,0.202961,0.469703,3
1696,0.0224,0.064038,0.914738,0.462907,0.947972,0.28951,0.32021,0.136897,0.369358,0.606424,3
1260,0.045771,0.124248,0.83629,0.364819,0.924272,0.203201,0.032235,0.001103,0.032248,0.397612,3
2252,0.135583,0.305099,0.614649,0.276119,0.806244,0.136794,0.15716,0.01955,0.138951,0.633777,3
13,0.093249,0.224295,0.712006,0.370381,0.736984,0.207898,0.011161,0.00014,0.01088,0.218906,1
1323,0.018035,0.051672,0.931173,0.408527,0.97011,0.239958,0.201083,0.040124,0.199501,0.548625,1
1042,0.15393,0.369967,0.525646,0.199665,0.785578,0.088284,0.008968,6.1e-05,0.006852,0.139055,3
490,0.048236,0.120291,0.844411,0.378753,0.946074,0.21468,0.002457,1.6e-05,0.003129,0.062383,4
284,0.07756,0.185854,0.761507,0.506006,0.657229,0.331911,0.011774,0.000343,0.017547,0.205682,3
895,0.035138,0.098049,0.87008,0.519967,0.884332,0.345954,0.022826,0.00071,0.025681,0.249596,1
124,0.103957,0.250618,0.677679,0.545056,0.730653,0.372372,0.005704,8.9e-05,0.008509,0.169647,1
1618,0.032408,0.092095,0.877527,0.461592,0.888209,0.288296,0.116097,0.010102,0.0996,0.481955,1
2051,0.023431,0.064138,0.915342,0.536804,0.88829,0.363391,0.17463,0.057298,0.2386,0.476458,3
2029,0.076802,0.191978,0.751215,0.245718,0.937457,0.116367,0.126807,0.012612,0.111406,0.626981,6
8,0.111069,0.247653,0.687784,0.158002,0.975377,0.065117,0.14602,0.00953,0.096714,0.678608,3
2166,0.035352,0.100381,0.866529,0.453279,0.866597,0.280475,0.231369,0.053021,0.229485,0.675882,3
2034,0.12522,0.23344,0.718058,0.328859,0.837724,0.17488,0.059844,0.004061,0.062781,0.447915,5
2010,0.168084,0.389286,0.505257,0.166818,0.826645,0.070008,0.0033,9e-06,0.002146,0.043833,4
1059,0.044546,0.124497,0.834983,0.457866,0.838081,0.284811,0.032132,0.001682,0.040046,0.246728,3
1211,0.11414,0.245533,0.693292,0.256535,0.891721,0.123557,0.023596,0.000454,0.020331,0.316439,1
2137,0.030583,0.085059,0.887356,0.347413,0.954283,0.189239,0.17463,0.031773,0.17742,0.523714,3
1964,0.208476,0.346632,0.59938,0.316087,0.639208,0.165414,0.025462,0.000669,0.024889,0.29989,1
1036,0.046452,0.126051,0.833922,0.405502,0.922862,0.237393,0.022937,0.000755,0.026512,0.312998,1
524,0.057022,0.145357,0.810999,0.329576,0.909296,0.175525,0.164478,0.026434,0.16174,0.583624,3
26,0.095851,0.21835,0.723524,0.390309,0.758205,0.224461,0.0161,0.00033,0.017204,0.235755,4
610,0.050288,0.132936,0.825781,0.29351,0.942863,0.148844,0.053576,0.002855,0.05248,0.41401,1
2294,0.034939,0.098792,0.86875,0.403427,0.909276,0.235562,0.309826,0.080797,0.283524,0.656097,1
150,0.033854,0.096026,0.872346,0.434825,0.904701,0.263421,0.072588,0.006683,0.080827,0.340544,1
1454,0.03195,0.086089,0.88669,0.309003,0.969102,0.160005,0.019062,0.000379,0.018498,0.305043,1
1886,0.126521,0.300175,0.616065,0.334634,0.70387,0.179588,0.009532,0.000121,0.010063,0.202007,3
424,0.02275,0.064137,0.914841,0.400508,0.959236,0.233037,0.060796,0.003708,0.05995,0.409771,4
1839,0.039571,0.109069,0.855834,0.524842,0.819645,0.351027,0.014389,0.000309,0.016603,0.21083,3
1075,0.021749,0.062218,0.91715,0.502122,0.94425,0.327771,0.30122,0.088854,0.297374,0.673377,5
1089,0.0163,0.04691,0.937462,0.761893,0.894262,0.635392,0.152635,0.043256,0.207179,0.452536,4
1825,0.051712,0.143374,0.810263,0.434667,0.891222,0.263429,0.110077,0.015138,0.12215,0.520322,4
176,0.021134,0.059852,0.920457,0.619026,0.840913,0.45458,0.078334,0.01455,0.119735,0.300175,5
944,0.061644,0.164746,0.783566,0.297719,0.930422,0.151851,0.021774,0.000409,0.019254,0.315473,1
1804,0.042978,0.11713,0.845543,0.530032,0.868734,0.356373,0.04111,0.002567,0.049713,0.342761,1
1348,0.026076,0.073502,0.902408,0.709287,0.968448,0.565507,0.121493,0.024634,0.156099,0.455851,6
294,0.029285,0.083358,0.889109,0.345947,0.961383,0.188072,0.034045,0.000867,0.02848,0.441492,2
1671,0.026123,0.070269,0.907547,0.515889,0.924351,0.341719,0.046417,0.00452,0.066292,0.302732,1
1529,0.041256,0.115817,0.846353,0.334678,0.936113,0.179438,0.011536,0.000169,0.01204,0.24181,4
392,0.020507,0.058666,0.92188,0.561529,0.876187,0.38981,0.047709,0.002356,0.047587,0.403298,3
97,0.029499,0.082594,0.890479,0.460563,0.905011,0.287365,0.049507,0.002613,0.050169,0.410688,3
964,0.142183,0.254312,0.698096,0.301003,0.812371,0.154412,0.082909,0.006137,0.07741,0.47907,1
1054,0.008477,0.024931,0.966624,0.619313,0.962427,0.454885,0.456783,0.277239,0.526056,0.680443,5
1973,0.155628,0.371943,0.523599,0.168851,0.852574,0.071092,0.009846,6.1e-05,0.006844,0.139551,1
1898,0.08536,0.194604,0.753592,0.224373,0.952638,0.102932,0.084436,0.005138,0.070743,0.502558,1
652,0.046901,0.101738,0.872319,0.49917,0.944864,0.324796,0.011423,0.000284,0.015873,0.235618,1
1586,0.113858,0.278664,0.640968,0.203709,0.899427,0.09056,0.004112,1.8e-05,0.003301,0.066763,2
1935,0.061162,0.15457,0.799092,0.423129,0.833877,0.253033,0.006961,8.6e-05,0.008321,0.166519,3
1995,0.082755,0.210396,0.726511,0.290831,0.886766,0.146987,0.056775,0.00281,0.052059,0.401847,3
283,0.013788,0.038183,0.949479,0.500998,0.935375,0.32665,0.091688,0.014556,0.119759,0.35643,1
1313,0.074315,0.196337,0.74278,0.279529,0.908132,0.139104,0.032177,0.000899,0.029018,0.381634,3
103,0.051406,0.135653,0.822192,0.333915,0.91675,0.178749,0.0173,0.000349,0.01771,0.355953,2
106,0.096366,0.202826,0.748573,0.521615,0.904112,0.347825,0.068718,0.008768,0.092725,0.426871,5
1019,0.15193,0.32568,0.5935,0.223214,0.869535,0.102346,0.017639,0.000227,0.01411,0.285911,3
125,0.029322,0.079325,0.895439,0.277853,0.97929,0.137816,0.171859,0.02348,0.152378,0.529494,5
613,0.044998,0.119007,0.844012,0.551634,0.748815,0.379218,0.020359,0.000822,0.027697,0.217505,2
1221,0.150217,0.324734,0.594395,0.221297,0.806686,0.101333,0.032132,0.000693,0.025361,0.370667,3
205,0.041203,0.113856,0.849435,0.316751,0.941433,0.165778,0.033598,0.000648,0.024484,0.498347,4
674,0.04933,0.118105,0.8483,0.320357,0.948827,0.168464,0.091089,0.007952,0.088254,0.460683,3
739,0.181703,0.301285,0.650711,0.287693,0.783941,0.144771,0.04391,0.001898,0.042609,0.375405,1
491,0.03606,0.100496,0.866862,0.410202,0.933393,0.241462,0.117811,0.018108,0.133692,0.502456,1
1228,0.08989,0.198457,0.750406,0.189206,0.959394,0.082143,0.31287,0.051177,0.225441,0.831512,3
1724,0.013226,0.03826,0.948943,0.807313,0.885875,0.698853,0.356128,0.25499,0.504465,0.545175,5
1568,0.058875,0.145711,0.811828,0.283074,0.948839,0.141515,0.123624,0.011036,0.104151,0.519959,1
2170,0.102005,0.232833,0.70492,0.266881,0.868171,0.130402,0.017503,0.000273,0.015545,0.313768,3
506,0.127284,0.26547,0.671122,0.168012,0.924947,0.070564,0.076599,0.003197,0.055591,0.539475,4
1429,0.061253,0.152645,0.802506,0.330033,0.928931,0.175895,0.27798,0.075027,0.273176,0.70794,3
2279,0.040107,0.112927,0.850097,0.396448,0.908318,0.229606,0.094711,0.011263,0.105225,0.430407,4
1904,0.059686,0.154805,0.797979,0.450309,0.93951,0.277884,0.015263,0.000412,0.019321,0.218114,1
1813,0.061275,0.164147,0.784322,0.353312,0.878614,0.194229,0.052583,0.003077,0.05452,0.391487,1
1033,0.043439,0.120394,0.840692,0.246794,0.97369,0.11706,0.084236,0.004434,0.065646,0.586464,3
1852,0.018757,0.053647,0.928567,0.722505,0.830763,0.582704,0.037488,0.002176,0.045693,0.393721,1
858,0.089595,0.206807,0.737084,0.207667,0.938675,0.092946,0.315095,0.064252,0.252724,0.740309,1
993,0.048754,0.135681,0.82031,0.294455,0.938461,0.149549,0.089157,0.006888,0.08207,0.472772,1
1278,0.012854,0.037201,0.950351,0.631214,0.902306,0.468905,0.031229,0.001468,0.037353,0.348541,5
1184,0.029799,0.083502,0.889262,0.432161,0.912912,0.260985,0.119593,0.015486,0.123561,0.487877,3
361,0.032507,0.092407,0.877103,0.47483,0.900671,0.300903,0.02266,0.000809,0.027474,0.30715,1
86,0.033862,0.093772,0.875929,0.500026,0.943599,0.325764,0.066726,0.005243,0.071477,0.329616,6
2085,0.064987,0.165802,0.784412,0.19008,0.971277,0.082597,0.02028,0.000281,0.015796,0.320457,3
372,0.032217,0.088953,0.882384,0.436457,0.924128,0.264886,0.101952,0.013081,0.113479,0.455523,1
1711,0.121418,0.268543,0.662424,0.141315,0.962763,0.05661,0.007452,2.8e-05,0.004373,0.090077,1
678,0.038135,0.100795,0.867917,0.461382,0.882477,0.288104,0.058228,0.004718,0.067749,0.370756,1
23,0.120282,0.266333,0.664869,0.358169,0.748822,0.198052,0.017098,0.000374,0.018358,0.237854,4
329,0.028249,0.075699,0.900527,0.41164,0.929879,0.242746,0.136012,0.02416,0.154582,0.449675,3
462,0.056586,0.149108,0.804741,0.43346,0.869984,0.26231,0.102795,0.014915,0.121241,0.511805,3
896,0.023349,0.064814,0.914202,0.402402,0.986711,0.234643,0.085771,0.008349,0.090454,0.422258,3
351,0.082745,0.203008,0.738339,0.336407,0.853481,0.180838,0.023091,0.000601,0.023552,0.347203,3
629,0.058226,0.151633,0.80188,0.23172,0.961941,0.107473,0.219677,0.035135,0.186621,0.722983,3
1925,0.047119,0.1323,0.824479,0.416802,0.853669,0.247335,0.025213,0.000628,0.024086,0.341237,3
479,0.209743,0.346944,0.596882,0.211344,0.857122,0.095012,0.037568,0.001001,0.030679,0.370711,1
1273,0.056033,0.141856,0.815741,0.457555,0.853236,0.28449,0.020051,0.000612,0.023773,0.311644,1
1084,0.050915,0.139356,0.816034,0.290019,0.93429,0.146398,0.283194,0.066563,0.257248,0.694731,1
893,0.121747,0.268787,0.662131,0.522203,0.920642,0.348334,0.011033,0.000285,0.015908,0.211615,5
15,0.03973,0.104373,0.863388,0.299524,0.952194,0.153148,0.122279,0.014726,0.120463,0.499468,1
1107,0.010585,0.03082,0.958819,0.461665,0.955973,0.288288,0.081057,0.009006,0.093986,0.36221,3
44,0.026807,0.073428,0.903068,0.311766,0.970513,0.162063,0.038643,0.001452,0.03714,0.34148,3
1238,0.057678,0.158296,0.790956,0.353353,0.881925,0.194052,0.032132,0.001193,0.03357,0.359643,3
1045,0.095627,0.144915,0.836967,0.384948,0.877784,0.21979,0.044349,0.002469,0.048731,0.299256,5
1076,0.047992,0.132276,0.825164,0.400448,0.873886,0.233069,0.044006,0.002263,0.046619,0.402076,1
449,0.018544,0.051915,0.931165,0.468163,0.931508,0.294505,0.098091,0.015113,0.122047,0.433213,1
857,0.077509,0.206818,0.728481,0.357903,0.867193,0.197647,0.011809,0.000169,0.012046,0.242062,1
698,0.180998,0.365655,0.55051,0.175992,0.861541,0.074903,0.010282,6e-05,0.00678,0.138663,5
1817,0.027582,0.074852,0.901264,0.306292,0.975759,0.158017,0.042292,0.001901,0.042642,0.388254,1
1947,0.018519,0.05241,0.930358,0.538538,0.909648,0.365261,0.09569,0.011823,0.107835,0.366291,4
1831,0.029582,0.084194,0.888,0.448889,0.902652,0.276397,0.271419,0.082771,0.286978,0.58369,3
9,0.028746,0.081617,0.891479,0.362657,0.954947,0.201416,0.275993,0.073497,0.270366,0.653428,3
2194,0.261356,0.402781,0.544048,0.227014,0.759158,0.104767,0.041195,0.001145,0.032876,0.360769,1
37,0.06699,0.174188,0.772257,0.361904,0.859076,0.200999,0.005362,3e-05,0.00452,0.091281,3
474,0.260753,0.467761,0.446652,0.179799,0.736678,0.076967,0.037431,0.000849,0.028164,0.389529,3
903,0.033315,0.094286,0.874714,0.44713,0.903948,0.274733,0.02318,0.000507,0.021538,0.331642,4
1752,0.145379,0.301608,0.627418,0.21524,0.885666,0.097518,0.044139,0.001236,0.034198,0.394286,2
1553,0.044284,0.114923,0.850024,0.300528,0.951323,0.153865,0.019739,0.000391,0.018802,0.378696,2
1296,0.069023,0.17262,0.77659,0.413327,0.792172,0.244424,0.012805,0.000268,0.015389,0.223787,1
1351,0.393408,0.662437,0.233595,0.119031,0.588063,0.045886,0.00375,8e-06,0.001972,0.040916,3
1213,0.136586,0.276781,0.658817,0.319035,0.716713,0.167613,0.009224,9.5e-05,0.008808,0.177279,2
1414,0.092017,0.242404,0.682581,0.259035,0.871489,0.12523,0.022937,0.000435,0.019889,0.32289,3
1284,0.107883,0.23111,0.71136,0.263522,0.93161,0.128111,0.022937,0.000443,0.020085,0.327574,3
1324,0.032805,0.082256,0.893225,0.420933,0.914131,0.250903,0.091089,0.011296,0.105382,0.365013,3
1769,0.035013,0.099415,0.867814,0.279203,0.966929,0.138762,0.011928,0.000111,0.009565,0.193741,1
1609,0.016633,0.047015,0.937542,0.604996,0.890846,0.438336,0.097388,0.019063,0.137198,0.363142,2
40,0.018183,0.052176,0.93048,0.594477,0.89983,0.426342,0.357232,0.185854,0.430533,0.544443,5
1237,0.05885,0.142345,0.816411,0.304294,0.934955,0.156602,0.091089,0.00747,0.085511,0.4767,3
2184,0.049362,0.130678,0.828722,0.339284,0.909773,0.183031,0.134197,0.01833,0.134514,0.535606,3
1448,0.10959,0.264752,0.660057,0.261928,0.874829,0.127268,0.032267,0.00084,0.028009,0.367335,1
1721,0.111163,0.261192,0.666605,0.397498,0.57525,0.230723,0.011161,0.000154,0.011448,0.230001,3
336,0.145603,0.285713,0.6516,0.359661,0.807259,0.19936,0.005977,6.1e-05,0.006897,0.13809,5
1942,0.048312,0.134001,0.822653,0.438178,0.846103,0.266563,0.048168,0.002313,0.04714,0.350063,1
2122,0.010944,0.03186,0.957432,0.360308,0.981506,0.199468,0.023625,0.000458,0.020425,0.412712,5
765,0.076508,0.202305,0.734886,0.326892,0.849909,0.173531,0.01514,0.000235,0.014375,0.289498,2
431,0.035859,0.100392,0.866868,0.376659,0.921461,0.212907,0.032132,0.001294,0.035011,0.379985,1
425,0.063865,0.16876,0.778831,0.301652,0.903604,0.154716,0.038657,0.001232,0.034133,0.399176,1
2189,0.103045,0.247969,0.681523,0.415217,0.794555,0.246021,0.044877,0.002794,0.051903,0.434263,4
355,0.035359,0.092822,0.878473,0.746944,0.891127,0.615143,0.022401,0.001754,0.040924,0.243849,1
2089,0.069527,0.179442,0.766062,0.301392,0.935766,0.15454,0.141157,0.017515,0.131469,0.627487,1
741,0.064874,0.175843,0.768378,0.349086,0.867925,0.190706,0.049874,0.002733,0.051327,0.38447,3
398,0.394892,0.569283,0.372306,0.141668,0.697227,0.056852,0.090344,0.003369,0.057093,0.606141,3
1235,0.072532,0.170515,0.782419,0.394417,0.849466,0.227896,0.062399,0.005555,0.073603,0.358972,3
193,0.033159,0.09096,0.879872,0.513836,0.860125,0.339684,0.002725,2.5e-05,0.004076,0.081104,5
880,0.049803,0.139584,0.814882,0.312041,0.947261,0.162344,0.006961,5.8e-05,0.006661,0.134008,3
847,0.051527,0.143994,0.809146,0.379587,0.900405,0.215407,0.034997,0.000884,0.028771,0.424667,1
1490,0.266845,0.404179,0.544744,0.263239,0.652479,0.128095,0.151539,0.017228,0.130376,0.60219,3
357,0.181497,0.344534,0.58539,0.426179,0.686253,0.255667,0.060022,0.005081,0.070348,0.435754,5
1736,0.045361,0.126427,0.83252,0.351275,0.918124,0.192339,0.036488,0.001332,0.035527,0.342471,1
466,0.036801,0.10174,0.865409,0.367388,0.930919,0.205243,0.118796,0.017906,0.132939,0.494304,3
1940,0.079225,0.217341,0.713009,0.379444,0.784576,0.215236,0.11568,0.010571,0.101908,0.623456,6
148,0.048331,0.110157,0.860181,0.556291,0.758695,0.384221,0.059125,0.006344,0.078721,0.35451,1
1130,0.036236,0.100764,0.866576,0.416036,0.905557,0.24665,0.032132,0.001476,0.037455,0.363501,3
446,0.062522,0.15266,0.803386,0.356881,0.90738,0.1968,0.038445,0.001913,0.042774,0.333073,2
1134,0.066079,0.163072,0.789454,0.315471,0.90852,0.164892,0.061617,0.003633,0.059332,0.40735,1
2071,0.017276,0.049636,0.933849,0.535624,0.896555,0.362143,0.045695,0.002384,0.047871,0.402856,3
2073,0.073374,0.200686,0.735167,0.531857,0.739177,0.35854,0.004964,5.3e-05,0.006332,0.126493,5
642,0.068149,0.182341,0.760467,0.379807,0.806481,0.215675,0.008581,0.000105,0.009307,0.186684,3
563,0.019085,0.053885,0.928422,0.385656,0.95753,0.220396,0.33517,0.117161,0.341622,0.671406,1
541,0.198686,0.349435,0.587353,0.279872,0.629409,0.139384,0.043668,0.001617,0.039248,0.385073,1
436,0.08995,0.184272,0.772835,0.347961,0.860757,0.189729,0.112362,0.013322,0.114527,0.474971,3
128,0.041586,0.112595,0.851717,0.446103,0.959007,0.273765,0.032132,0.001622,0.039313,0.308682,4
1380,0.085869,0.182085,0.773291,0.282197,0.919388,0.140842,0.028481,0.000811,0.027511,0.376256,1
870,0.044247,0.124367,0.834967,0.461592,0.835334,0.288348,0.012851,0.000242,0.014593,0.29253,1
1356,0.025894,0.068045,0.910956,1.0,0.810518,1.0,0.00842,0.000435,0.019892,0.076064,5
328,0.202142,0.385109,0.536284,0.290532,0.612697,0.14696,0.032132,0.000939,0.029677,0.32153,1
924,0.245374,0.387778,0.558805,0.420045,0.610837,0.250314,0.003025,2.1e-05,0.003713,0.074119,1
1583,0.046739,0.125853,0.83443,0.351315,0.927414,0.192385,0.353355,0.146972,0.382746,0.649228,3
747,0.151312,0.284592,0.65785,0.149208,0.931507,0.060556,0.032222,0.000476,0.020851,0.427167,1
2037,0.213719,0.347108,0.60086,0.265119,0.731068,0.129306,0.164979,0.020541,0.142457,0.601776,3
840,0.131456,0.274066,0.658518,0.202278,0.877782,0.08975,0.0,1e-06,0.000224,0.004204,2
804,0.268247,0.49685,0.405835,0.070064,0.919997,0.024869,0.012814,5.8e-05,0.006661,0.138645,3
878,0.387711,0.572095,0.365058,0.21943,0.455258,0.100116,0.049763,0.001591,0.038931,0.462568,3
316,0.08536,0.197111,0.749096,0.277071,0.893381,0.137374,0.091653,0.007621,0.086378,0.514191,1
991,0.028679,0.081053,0.892328,0.292446,0.972893,0.148083,0.041533,0.001362,0.035946,0.429924,4
1778,0.084973,0.20047,0.744058,0.302115,0.91825,0.155126,0.0634,0.004102,0.063103,0.41141,1
356,0.037906,0.105878,0.859679,0.33107,0.962947,0.176652,0.021919,0.000413,0.019344,0.329354,1
2139,0.032936,0.088961,0.88289,0.276935,0.969987,0.137202,0.047779,0.001898,0.042612,0.472974,1
297,0.045542,0.127371,0.83115,0.524618,0.78632,0.350757,0.056016,0.005246,0.071498,0.389085,3
197,0.14159,0.344172,0.557424,0.216541,0.801554,0.098347,0.019507,0.000203,0.013301,0.271606,3
1704,0.337453,0.537022,0.388277,0.188392,0.603046,0.081825,0.025949,0.000392,0.018838,0.318363,1
927,0.047947,0.135231,0.82043,0.45628,0.80269,0.283377,0.010965,0.000134,0.010615,0.213603,2
750,0.023331,0.065959,0.912372,0.393819,0.946945,0.227283,0.192362,0.045241,0.211902,0.516025,3
1445,0.127328,0.236578,0.716536,0.173801,0.973333,0.073532,0.027907,0.000469,0.020692,0.308829,1
915,0.027039,0.077079,0.897433,0.583406,0.895912,0.413995,0.207696,0.061514,0.247259,0.54334,5
1118,0.106308,0.232282,0.708365,0.368809,0.76882,0.20671,0.358761,0.161322,0.401044,0.639679,3
2257,0.339011,0.520546,0.414529,0.102951,0.825503,0.038529,0.028481,0.000319,0.016906,0.348324,3
704,0.015208,0.043738,0.941697,0.502268,0.927853,0.327894,0.191556,0.048495,0.219427,0.492155,3
1826,0.061764,0.161415,0.789001,0.364788,0.887219,0.203244,0.014911,0.000171,0.012105,0.24511,3
1676,0.124933,0.2882,0.634032,0.18443,0.921773,0.079489,0.000329,1e-06,0.000315,0.006204,4
1573,0.122968,0.291508,0.627406,0.282827,0.834641,0.142328,0.004942,3.4e-05,0.004905,0.098519,1
1041,0.096288,0.252318,0.67,0.239779,0.895897,0.112691,0.018615,0.000239,0.014482,0.293819,6
1491,0.20401,0.383595,0.539399,0.207551,0.823844,0.092906,0.011089,9.1e-05,0.008607,0.174583,3
1149,0.04021,0.113126,0.849857,0.658713,0.612786,0.502075,0.078196,0.009242,0.095223,0.378119,3
1078,0.016817,0.048362,0.935535,0.495644,0.924209,0.321278,0.180446,0.054555,0.232794,0.468348,1
1015,0.188879,0.322462,0.622717,0.261639,0.877077,0.126954,0.049724,0.002165,0.045572,0.351829,3
230,0.047485,0.132905,0.823789,0.576947,0.668187,0.406949,0.019485,0.00053,0.022051,0.20025,3
21,0.029788,0.083171,0.88977,0.38093,0.971968,0.216407,0.061493,0.003548,0.058617,0.40953,1
1631,0.072138,0.188303,0.753809,0.41206,0.84345,0.243269,0.006366,6.3e-05,0.006977,0.139852,1
120,0.025099,0.071445,0.904957,0.502221,0.934388,0.327904,0.077058,0.009182,0.094909,0.405652,1
2048,0.071506,0.194129,0.744211,0.386301,0.856203,0.221059,0.018929,0.000285,0.015913,0.321841,6
224,0.149703,0.296354,0.638237,0.135076,0.946113,0.053478,0.022531,0.000252,0.014899,0.304804,1
459,0.037776,0.105677,0.859861,0.244505,0.977868,0.115555,0.130336,0.011758,0.107534,0.542342,3
370,0.187323,0.282442,0.683656,0.461971,0.583836,0.288698,0.025118,0.000944,0.029764,0.262788,1
525,0.016104,0.04607,0.938652,0.418762,0.952614,0.248958,0.584084,0.44739,0.668538,0.62581,3
317,0.087742,0.200204,0.746075,0.385429,0.78816,0.220349,0.045709,0.002948,0.053343,0.383034,3
1957,0.08277,0.194333,0.752099,0.402042,0.818709,0.234488,0.044509,0.002326,0.047275,0.365823,3
1343,0.090465,0.2375,0.689284,0.362848,0.767556,0.201813,0.022619,0.000562,0.022742,0.324708,3
1488,0.031675,0.085877,0.886872,0.326165,0.956193,0.172884,0.029307,0.000906,0.029127,0.397108,1
1440,0.007302,0.021549,0.971133,0.666946,0.917016,0.512037,0.12138,0.022356,0.148661,0.398699,1
781,0.080519,0.204571,0.734274,0.312991,0.866651,0.163089,0.013102,0.000195,0.013001,0.261476,3
382,0.036153,0.090536,0.882707,0.323369,0.978416,0.170705,0.287426,0.087873,0.295723,0.653686,2
2132,0.031698,0.089611,0.880947,0.414665,0.912353,0.245392,0.407574,0.215567,0.46375,0.624588,1
633,0.160688,0.361567,0.543708,0.211672,0.795275,0.095642,0.006063,3.4e-05,0.004881,0.098783,4
1664,0.050092,0.140837,0.813102,0.52447,0.741958,0.350744,0.009976,0.000139,0.010822,0.217115,4
947,0.042085,0.110465,0.85546,0.456172,0.876851,0.283205,0.051116,0.003607,0.05911,0.357421,1
595,0.314241,0.527419,0.384382,0.231029,0.726735,0.107181,0.006634,4.3e-05,0.005607,0.113261,1
1855,0.113358,0.272046,0.650771,0.300174,0.887152,0.15377,0.031236,0.000925,0.02944,0.34669,1
